accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,1.0,0.0,0.1111111111111111,46.256249999999994,40.0,65.075,16,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.799049;100s:0.769964;150s:0.65;250s:0.762745;400s:0.88,0.0,0.8888888888888888,113,val
0.7692307692307693,0.8888888888888888,0.8,0.8421052631578947,0.6666666666666666,0.3333333333333333,0.2,54.76875,40.0,103.975,16,4,2,4,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.799049;100s:0.769964;150s:0.65;250s:0.762745;400s:0.88,0.0,0.8,113,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,90.03125,90.0,90.14999999999999,16,5,1,1,PrefixConfirmET_100_150,100s:0.383639;150s:0.354561,0.0,0.9411764705882353,114,val
0.9642857142857143,0.9565217391304348,1.0,0.9777777777777777,0.8333333333333334,0.16666666666666666,0.0,92.53181818181818,90.0,95.605,22,5,1,0,PrefixConfirmET_100_150,100s:0.383639;150s:0.354561,0.0,1.0,114,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,43.36666666666667,40.0,65.0,15,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.785627;75s:0.728585;100s:0.638764;150s:0.53082;250s:0.50627;400s:0.522076,0.0,0.8823529411764706,114,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,65.25909090909092,40.0,232.4999999999999,22,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.785627;75s:0.728585;100s:0.638764;150s:0.53082;250s:0.50627;400s:0.522076,0.0,1.0,114,test
0.84,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.6666666666666666,0.3333333333333333,0.10526315789473684,99.17058823529412,90.0,140.0,17,4,2,2,PrefixConfirmET_100_150,100s:0.65;150s:0.551692,0.3333333333333333,0.8947368421052632,119,val
0.76,0.8095238095238095,0.8947368421052632,0.85,0.3333333333333333,0.6666666666666666,0.10526315789473684,96.2235294117647,90.0,140.0,17,2,4,2,PrefixConfirmET_100_150,100s:0.65;150s:0.551692,0.6666666666666666,0.8947368421052632,119,test
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,102.11176470588236,40.0,390.0,17,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.714141;75s:0.88;100s:0.972165;150s:0.88;250s:0.88;400s:0.65,0.0,0.8947368421052632,119,val
0.84,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.8333333333333334,0.16666666666666666,0.15789473684210525,68.4875,40.0,202.5,16,5,1,3,EarlyCascadeET_50_75_100_150_250_400,50s:0.714141;75s:0.88;100s:0.972165;150s:0.88;250s:0.88;400s:0.65,0.0,0.8421052631578947,119,test
0.92,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8333333333333334,0.16666666666666666,0.05263157894736842,109.80555555555557,90.19999999999999,140.0,18,5,1,1,PrefixConfirmET_100_150,100s:0.60003;150s:0.421244,0.0,0.9473684210526315,130,val
0.96,0.9523809523809523,1.0,0.975609756097561,0.8,0.2,0.0,97.485,90.0,140.0,20,4,1,0,PrefixConfirmET_100_150,100s:0.60003;150s:0.421244,0.0,1.0,130,test
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,76.47222222222223,40.05,240.0,18,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.818829;75s:0.662858;100s:0.65;150s:0.65;250s:0.550843;400s:0.571889,0.0,0.9473684210526315,130,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,64.985,40.0,240.0,20,5,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.818829;75s:0.662858;100s:0.65;150s:0.65;250s:0.550843;400s:0.571889,0.0,1.0,130,test
0.9583333333333334,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,0.16666666666666666,0.0,93.13333333333334,90.0,102.51499999999994,18,5,1,0,PrefixConfirmET_100_150,100s:0.348493;150s:0.486813,0.0,1.0,131,val
0.8846153846153846,0.9047619047619048,0.95,0.926829268292683,0.6666666666666666,0.3333333333333333,0.05,90.31052631578947,90.0,90.67999999999998,19,4,2,1,PrefixConfirmET_100_150,100s:0.348493;150s:0.486813,0.0,0.95,131,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,51.46666666666667,40.0,75.01499999999973,18,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.88;100s:0.88;150s:0.65;250s:0.65;400s:0.603485,0.0,1.0,131,val
0.9230769230769231,1.0,0.9,0.9473684210526315,1.0,0.0,0.1,40.327777777777776,40.0,40.96999999999999,18,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.88;100s:0.88;150s:0.65;250s:0.65;400s:0.603485,0.0,0.9,131,test
0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,1.0,0.0,0.1111111111111111,93.525,90.0,106.92500000000001,16,6,0,2,PrefixConfirmET_100_150,100s:0.65;150s:0.65,0.0,0.8888888888888888,145,val
0.68,1.0,0.6,0.75,1.0,0.0,0.4,90.02500000000002,90.0,90.145,12,5,0,8,PrefixConfirmET_100_150,100s:0.65;150s:0.65,0.0,0.6,145,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,43.13333333333334,40.0,52.51499999999994,18,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.723445;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,145,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,60.01500000000001,40.0,240.0,20,5,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.723445;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,145,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,89.95882352941177,90.0,90.1,17,6,0,0,PrefixConfirmET_100_150,100s:0.529774;150s:0.65,0.0,1.0,160,val
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,90.01176470588236,90.0,90.1,17,6,0,2,PrefixConfirmET_100_150,100s:0.529774;150s:0.65,0.0,0.8947368421052632,160,test
0.9565217391304348,1.0,0.9411764705882353,0.9696969696969697,1.0,0.0,0.058823529411764705,57.14375,40.0,127.5,16,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.822816;100s:0.65;150s:0.65;250s:0.65;400s:0.698995,0.0,0.9411764705882353,160,val
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,60.6,40.0,119.99999999999989,17,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.88;75s:0.822816;100s:0.65;150s:0.65;250s:0.65;400s:0.698995,0.0,0.8947368421052632,160,test
0.9565217391304348,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,98.81176470588237,90.0,140.0,17,5,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.503347,0.0,0.9444444444444444,170,val
0.8571428571428571,1.0,0.8181818181818182,0.9,1.0,0.0,0.18181818181818182,103.86666666666667,90.0,140.0,18,6,0,4,PrefixConfirmET_100_150,100s:0.65;150s:0.503347,0.0,0.8181818181818182,170,test
0.9565217391304348,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,67.92941176470588,40.0,240.0,17,5,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.859534;75s:0.776861;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,0.9444444444444444,170,val
0.8214285714285714,1.0,0.7727272727272727,0.8717948717948718,1.0,0.0,0.22727272727272727,57.62352941176471,40.0,119.99999999999989,17,6,0,5,EarlyCascadeET_50_75_100_150_250_400,50s:0.859534;75s:0.776861;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,0.7727272727272727,170,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,109.78888888888888,90.15,140.0,18,6,0,0,PrefixConfirmET_100_150,100s:0.78;150s:0.347477,0.0,1.0,188,val
0.9166666666666666,0.9,1.0,0.9473684210526315,0.6666666666666666,0.3333333333333333,0.0,101.10555555555555,90.0,140.0,18,4,2,0,PrefixConfirmET_100_150,100s:0.78;150s:0.347477,0.0,1.0,188,test
0.9583333333333334,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,0.16666666666666666,0.0,43.12222222222223,40.0,52.51499999999994,18,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.643317;400s:0.634614,0.3333333333333333,1.0,188,val
0.9166666666666666,0.9,1.0,0.9473684210526315,0.6666666666666666,0.3333333333333333,0.0,39.99444444444444,40.0,40.13,18,4,2,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.643317;400s:0.634614,0.0,1.0,188,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,101.14444444444445,90.05,140.0,18,6,0,0,PrefixConfirmET_100_150,100s:0.65;150s:0.385496,0.0,1.0,208,val
0.9259259259259259,0.9130434782608695,1.0,0.9545454545454546,0.6666666666666666,0.3333333333333333,0.0,106.66190476190475,90.0,140.0,21,4,2,0,PrefixConfirmET_100_150,100s:0.65;150s:0.385496,0.0,1.0,208,test
0.9583333333333334,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,0.16666666666666666,0.0,44.199999999999996,40.0,68.74999999999997,18,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.624457;400s:0.65,0.3333333333333333,1.0,208,val
0.9629629629629629,0.9545454545454546,1.0,0.9767441860465116,0.8333333333333334,0.16666666666666666,0.0,41.18571428571429,40.0,40.2,21,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.624457;400s:0.65,0.0,1.0,208,test
0.8181818181818182,1.0,0.7647058823529411,0.8666666666666667,1.0,0.0,0.23529411764705882,90.42307692307692,90.0,92.41999999999999,13,5,0,4,PrefixConfirmET_100_150,100s:0.65;150s:0.65,0.0,0.7647058823529411,240,val
0.8076923076923077,1.0,0.75,0.8571428571428571,1.0,0.0,0.25,97.05333333333334,90.0,140.0,15,6,0,5,PrefixConfirmET_100_150,100s:0.65;150s:0.65,0.0,0.75,240,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,40.3235294117647,40.0,41.26,17,5,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.743304;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,240,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,40.29,40.0,40.39000000000001,20,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.743304;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,240,test
0.88,0.9,0.9473684210526315,0.9230769230769231,0.6666666666666666,0.3333333333333333,0.05263157894736842,92.7611111111111,90.0,97.49999999999993,18,4,2,1,PrefixConfirmET_100_150,100s:0.3598;150s:0.377676,0.0,0.9473684210526315,244,val
0.92,0.9047619047619048,1.0,0.95,0.6666666666666666,0.3333333333333333,0.0,89.99473684210525,90.0,90.1,19,4,2,0,PrefixConfirmET_100_150,100s:0.3598;150s:0.377676,0.3333333333333333,1.0,244,test
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,84.1,40.0,269.9999999999999,17,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.680929;75s:0.88;100s:0.88;150s:0.88;250s:0.514372;400s:0.550326,0.0,0.8947368421052632,244,val
0.96,0.95,1.0,0.9743589743589743,0.8333333333333334,0.16666666666666666,0.0,50.521052631578954,40.0,60.08999999999958,19,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.680929;75s:0.88;100s:0.88;150s:0.88;250s:0.514372;400s:0.550326,0.0,1.0,244,test
0.9615384615384616,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,108.45789473684209,90.1,140.0,19,6,0,1,PrefixConfirmET_100_150,100s:0.640945;150s:0.28628,0.0,0.95,261,val
0.92,0.95,0.95,0.95,0.8,0.2,0.05,113.99473684210527,90.1,140.58999999999997,19,4,1,1,PrefixConfirmET_100_150,100s:0.640945;150s:0.28628,0.0,0.95,261,test
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,45.300000000000004,40.0,50.26999999999978,19,5,1,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.581783;150s:0.600138;250s:0.604651;400s:0.574604,0.3333333333333333,0.95,261,val
0.96,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,40.310526315789474,40.0,40.679999999999986,19,5,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.581783;150s:0.600138;250s:0.604651;400s:0.574604,0.0,0.95,261,test
0.8695652173913043,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.6666666666666666,0.3333333333333333,0.058823529411764705,93.125,90.0,102.725,16,4,2,1,PrefixConfirmET_100_150,100s:0.582541;150s:0.557201,0.0,0.9411764705882353,269,val
0.8846153846153846,0.9473684210526315,0.9,0.9230769230769231,0.8333333333333334,0.16666666666666666,0.1,93.10000000000001,90.0,102.51499999999994,18,5,1,2,PrefixConfirmET_100_150,100s:0.582541;150s:0.557201,0.0,0.9,269,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,51.76470588235294,40.0,80.23999999999985,17,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.736134;100s:0.88;150s:0.972965;250s:0.65;400s:0.65,0.0,1.0,269,val
0.9615384615384616,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,50.83157894736842,40.0,65.30999999999958,19,6,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.736134;100s:0.88;150s:0.972965;250s:0.65;400s:0.65,0.0,0.95,269,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,90.3875,90.0,91.55,16,5,1,1,PrefixConfirmET_100_150,100s:0.432053;150s:0.65,0.3333333333333333,0.9411764705882353,275,val
0.8461538461538461,0.9,0.9,0.9,0.6666666666666666,0.3333333333333333,0.1,89.95555555555556,90.0,90.0,18,4,2,2,PrefixConfirmET_100_150,100s:0.432053;150s:0.65,0.3333333333333333,0.9,275,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,40.413333333333334,40.0,41.839999999999996,15,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.741993;100s:0.531268;150s:0.633626;250s:0.65;400s:0.65,0.0,0.8823529411764706,275,val
0.8461538461538461,0.9,0.9,0.9,0.6666666666666666,0.3333333333333333,0.1,59.39999999999999,40.0,92.4999999999995,18,4,2,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.741993;100s:0.531268;150s:0.633626;250s:0.65;400s:0.65,0.3333333333333333,0.9,275,test
0.9629629629629629,1.0,0.9523809523809523,0.975609756097561,1.0,0.0,0.047619047619047616,112.8,90.05,140.29500000000002,20,6,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.363198,0.0,0.9523809523809523,289,val
0.9642857142857143,1.0,0.9545454545454546,0.9767441860465116,1.0,0.0,0.045454545454545456,114.09047619047617,90.1,140.0,21,6,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.363198,0.0,0.9545454545454546,289,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,103.38095238095238,65.0,390.0,21,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.998418;75s:0.607959;100s:0.65;150s:0.492524;250s:0.52611;400s:0.463043,0.0,1.0,289,val
0.9642857142857143,0.9565217391304348,1.0,0.9777777777777777,0.8333333333333334,0.16666666666666666,0.0,69.81363636363635,65.0,137.49999999999997,22,5,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.998418;75s:0.607959;100s:0.65;150s:0.492524;250s:0.52611;400s:0.463043,0.0,1.0,289,test
