accuracy,precision,recall,f1,specificity,hard_negative_fpr,fp,fn,median_delay_s,p95_delay_s,seed,model
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,37.9,54.65999999999683,0,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,37.9,54.65999999999683,0,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,37.9,54.65999999999683,0,Source5_RF_specificity
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.6666666666666666,2,0,53.0,53.1,1,Source5_RF_accuracy
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.6666666666666666,2,0,53.0,53.1,1,Source5_RF_balanced
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.6666666666666666,2,0,53.0,53.1,1,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,150.65999999999192,2,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,150.65999999999192,2,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,150.65999999999192,2,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,61.87999999999673,3,Source5_RF_accuracy
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,38.1,230.030000000003,3,Source5_RF_balanced
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,38.1,230.030000000003,3,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,163.23999999999046,4,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,163.23999999999046,4,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,163.23999999999046,4,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,143.400000000031,5,Source5_RF_accuracy
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,38.0,158.49500000003317,5,Source5_RF_balanced
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,38.0,158.49500000003317,5,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,5.100000000000001,53.190000000000005,6,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,5.100000000000001,53.190000000000005,6,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,5.100000000000001,53.190000000000005,6,Source5_RF_specificity
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.3333333333333333,2,0,38.0,59.16999999999682,7,Source5_RF_accuracy
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.3333333333333333,2,0,38.0,59.16999999999682,7,Source5_RF_balanced
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.3333333333333333,2,0,38.0,59.16999999999682,7,Source5_RF_specificity
0.896551724137931,0.8846153846153846,1.0,0.9387755102040816,0.5,0.3333333333333333,3,0,38.0,38.09,8,Source5_RF_accuracy
0.896551724137931,0.8846153846153846,1.0,0.9387755102040816,0.5,0.3333333333333333,3,0,38.0,38.09,8,Source5_RF_balanced
0.896551724137931,0.8846153846153846,1.0,0.9387755102040816,0.5,0.3333333333333333,3,0,38.0,38.09,8,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,190.05999999999491,9,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,190.05999999999491,9,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,190.05999999999491,9,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,126.97999999999278,10,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,126.97999999999278,10,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,126.97999999999278,10,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,147.77999999999136,11,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,147.77999999999136,11,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,147.77999999999136,11,Source5_RF_specificity
0.896551724137931,0.8846153846153846,1.0,0.9387755102040816,0.5,0.6666666666666666,3,0,2.0,53.09,12,Source5_RF_accuracy
0.896551724137931,0.8846153846153846,1.0,0.9387755102040816,0.5,0.6666666666666666,3,0,2.0,53.09,12,Source5_RF_balanced
0.896551724137931,0.8846153846153846,1.0,0.9387755102040816,0.5,0.6666666666666666,3,0,2.0,53.09,12,Source5_RF_specificity
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,37.95,156.10499999999317,13,Source5_RF_accuracy
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,37.95,156.10499999999317,13,Source5_RF_balanced
0.9655172413793104,1.0,0.9565217391304348,0.9777777777777777,1.0,0.0,0,1,37.95,156.10499999999317,13,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,294.6799999999999,14,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,294.6799999999999,14,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,294.6799999999999,14,Source5_RF_specificity
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,0.0,38.1,15,Source5_RF_accuracy
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,0.0,38.1,15,Source5_RF_balanced
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,0.0,38.1,15,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,188.84999999999565,16,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,188.84999999999565,16,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,188.84999999999565,16,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.29999999999999716,53.2,17,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.29999999999999716,53.2,17,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.29999999999999716,53.2,17,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,307.8499999999988,18,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,307.8499999999988,18,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,307.8499999999988,18,Source5_RF_specificity
0.9310344827586207,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.8333333333333334,0.3333333333333333,1,1,43.0,151.18499999999196,19,Source5_RF_accuracy
0.9310344827586207,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.8333333333333334,0.3333333333333333,1,1,43.0,151.18499999999196,19,Source5_RF_balanced
0.9310344827586207,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.8333333333333334,0.3333333333333333,1,1,43.0,151.18499999999196,19,Source5_RF_specificity
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.6666666666666666,2,0,38.0,117.01999999999323,20,Source5_RF_accuracy
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.6666666666666666,2,0,38.0,117.01999999999323,20,Source5_RF_balanced
0.9310344827586207,0.92,1.0,0.9583333333333334,0.6666666666666666,0.6666666666666666,2,0,38.0,117.01999999999323,20,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,294.92999999999887,21,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,294.92999999999887,21,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,38.0,294.92999999999887,21,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.0,38.0,22,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.0,38.0,22,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,0.0,38.0,22,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,107.46999999999453,23,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,107.46999999999453,23,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,107.46999999999453,23,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,52.76,24,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,52.76,24,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,43.0,52.76,24,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,42.9,113.0,25,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,42.9,113.0,25,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,42.9,113.0,25,Source5_RF_specificity
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,172.93999999999465,26,Source5_RF_accuracy
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,172.93999999999465,26,Source5_RF_balanced
1.0,1.0,1.0,1.0,1.0,0.0,0,0,43.0,172.93999999999465,26,Source5_RF_specificity
0.896551724137931,1.0,0.8695652173913043,0.9302325581395349,1.0,0.0,0,3,38.0,145.37000000002948,27,Source5_RF_accuracy
0.896551724137931,1.0,0.8695652173913043,0.9302325581395349,1.0,0.0,0,3,38.0,145.37000000002948,27,Source5_RF_balanced
0.896551724137931,1.0,0.8695652173913043,0.9302325581395349,1.0,0.0,0,3,38.0,145.37000000002948,27,Source5_RF_specificity
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,53.0,63.37999999999675,28,Source5_RF_accuracy
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,53.0,63.37999999999675,28,Source5_RF_balanced
0.8620689655172413,0.8518518518518519,1.0,0.92,0.3333333333333333,0.6666666666666666,4,0,53.0,63.37999999999675,28,Source5_RF_specificity
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,156.7199999999913,29,Source5_RF_accuracy
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,156.7199999999913,29,Source5_RF_balanced
0.9655172413793104,0.9583333333333334,1.0,0.9787234042553191,0.8333333333333334,0.3333333333333333,1,0,38.0,156.7199999999913,29,Source5_RF_specificity
