model,variant,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max,margin_mean,margin_std,margin_min,margin_max
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.10_add0.030,30,0.9238841405508074,0.08974253832979028,0.56,1.0,0.9745224721883761,0.03718252666872346,0.8947368421052632,1.0,0.9280447330447329,0.12137006847857809,0.42105263157894735,1.0,0.9448967215987258,0.07972067431778977,0.5925925925925926,1.0,0.9088888888888889,0.13417359754592686,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5333333333333333,0.7760791522613609,0.0,2.0,1.4333333333333333,2.3146211924130946,0.0,11.0,46.67666666666666,19.619407761691996,40.0,140.0,119.6039999999999,61.90339001635728,40.0,240.0,0.048908561473173205,0.07271807795182161,0.03,0.3535376580938282
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.20_add0.030,30,0.9238841405508074,0.08974253832979028,0.56,1.0,0.9745224721883761,0.03718252666872346,0.8947368421052632,1.0,0.9280447330447329,0.12137006847857809,0.42105263157894735,1.0,0.9448967215987258,0.07972067431778977,0.5925925925925926,1.0,0.9088888888888889,0.13417359754592686,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5333333333333333,0.7760791522613609,0.0,2.0,1.4333333333333333,2.3146211924130946,0.0,11.0,46.67666666666666,19.619407761691996,40.0,140.0,119.6039999999999,61.90339001635728,40.0,240.0,0.048908561473173205,0.07271807795182161,0.03,0.3535376580938282
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.05_add0.030,30,0.9238841405508074,0.08974253832979028,0.56,1.0,0.9745224721883761,0.03718252666872346,0.8947368421052632,1.0,0.9280447330447329,0.12137006847857809,0.42105263157894735,1.0,0.9448967215987258,0.07972067431778977,0.5925925925925926,1.0,0.9088888888888889,0.13417359754592686,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5333333333333333,0.7760791522613609,0.0,2.0,1.4333333333333333,2.3146211924130946,0.0,11.0,46.67666666666666,19.619407761691996,40.0,140.0,119.6039999999999,61.90339001635728,40.0,240.0,0.048908561473173205,0.07271807795182161,0.03,0.3535376580938282
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.10_add0.030,30,0.9238841405508074,0.08974253832979028,0.56,1.0,0.9745224721883761,0.03718252666872346,0.8947368421052632,1.0,0.9280447330447329,0.12137006847857809,0.42105263157894735,1.0,0.9448967215987258,0.07972067431778977,0.5925925925925926,1.0,0.9088888888888889,0.13417359754592686,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5333333333333333,0.7760791522613609,0.0,2.0,1.4333333333333333,2.3146211924130946,0.0,11.0,46.67666666666666,19.619407761691996,40.0,140.0,119.6039999999999,61.90339001635728,40.0,240.0,0.048908561473173205,0.07271807795182161,0.03,0.3535376580938282
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.20_add0.030,30,0.9238841405508074,0.08974253832979028,0.56,1.0,0.9745224721883761,0.03718252666872346,0.8947368421052632,1.0,0.9280447330447329,0.12137006847857809,0.42105263157894735,1.0,0.9448967215987258,0.07972067431778977,0.5925925925925926,1.0,0.9088888888888889,0.13417359754592686,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5333333333333333,0.7760791522613609,0.0,2.0,1.4333333333333333,2.3146211924130946,0.0,11.0,46.67666666666666,19.619407761691996,40.0,140.0,119.6039999999999,61.90339001635728,40.0,240.0,0.048908561473173205,0.07271807795182161,0.03,0.3535376580938282
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.05_add0.030,30,0.9278841405508073,0.07864055693539165,0.6,1.0,0.9714921691580731,0.038707733935829235,0.8947368421052632,1.0,0.935062276904382,0.09803665226730054,0.5263157894736842,1.0,0.9498422340711201,0.06352351961224888,0.6666666666666666,1.0,0.9033333333333332,0.1337207016644762,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5666666666666667,0.7738543627276671,0.0,2.0,1.3,1.8781869467378778,0.0,9.0,44.17833333333333,9.47555551399761,40.0,65.05,115.47016666666657,59.479179412563816,40.0,240.0,0.044002553313557645,0.05383188809882109,0.03,0.2690922444152774
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.10_add0.030,30,0.9278841405508073,0.07864055693539165,0.6,1.0,0.9714921691580731,0.038707733935829235,0.8947368421052632,1.0,0.935062276904382,0.09803665226730054,0.5263157894736842,1.0,0.9498422340711201,0.06352351961224888,0.6666666666666666,1.0,0.9033333333333332,0.1337207016644762,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5666666666666667,0.7738543627276671,0.0,2.0,1.3,1.8781869467378778,0.0,9.0,44.17833333333333,9.47555551399761,40.0,65.05,115.47016666666657,59.479179412563816,40.0,240.0,0.044002553313557645,0.05383188809882109,0.03,0.2690922444152774
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.20_add0.030,30,0.9278841405508073,0.07864055693539165,0.6,1.0,0.9714921691580731,0.038707733935829235,0.8947368421052632,1.0,0.935062276904382,0.09803665226730054,0.5263157894736842,1.0,0.9498422340711201,0.06352351961224888,0.6666666666666666,1.0,0.9033333333333332,0.1337207016644762,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.5666666666666667,0.7738543627276671,0.0,2.0,1.3,1.8781869467378778,0.0,9.0,44.17833333333333,9.47555551399761,40.0,65.05,115.47016666666657,59.479179412563816,40.0,240.0,0.044002553313557645,0.05383188809882109,0.03,0.2690922444152774
NPConformal_SpecificityControlled_MarginFamily,q90_alpha0.05_add0.030,30,0.930550807217474,0.07544602611428554,0.6,1.0,0.9696403173062211,0.03862568988844776,0.8947368421052632,1.0,0.9403254347991189,0.09101501387344572,0.5263157894736842,1.0,0.9521900364189225,0.06089546025350303,0.6666666666666666,1.0,0.8977777777777778,0.13302646679685462,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.6,0.7701320979389588,0.0,2.0,1.2,1.749876842957024,0.0,9.0,44.17833333333333,9.47555551399761,40.0,65.05,115.80166666666658,59.35864382822806,40.0,240.0,0.03909654515394209,0.03494635205814985,0.03,0.1846468307367266
NPConformal_SpecificityControlled_MarginFamily,q90_alpha0.10_add0.030,30,0.930550807217474,0.07544602611428554,0.6,1.0,0.9696403173062211,0.03862568988844776,0.8947368421052632,1.0,0.9403254347991189,0.09101501387344572,0.5263157894736842,1.0,0.9521900364189225,0.06089546025350303,0.6666666666666666,1.0,0.8977777777777778,0.13302646679685462,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.6,0.7701320979389588,0.0,2.0,1.2,1.749876842957024,0.0,9.0,44.17833333333333,9.47555551399761,40.0,65.05,115.80166666666658,59.35864382822806,40.0,240.0,0.03909654515394209,0.03494635205814985,0.03,0.1846468307367266
NPConformal_SpecificityControlled_MarginFamily,q90_alpha0.20_add0.030,30,0.930550807217474,0.07544602611428554,0.6,1.0,0.9696403173062211,0.03862568988844776,0.8947368421052632,1.0,0.9403254347991189,0.09101501387344572,0.5263157894736842,1.0,0.9521900364189225,0.06089546025350303,0.6666666666666666,1.0,0.8977777777777778,0.13302646679685462,0.6,1.0,0.06666666666666667,0.13561270072416207,0.0,0.3333333333333333,0.6,0.7701320979389588,0.0,2.0,1.2,1.749876842957024,0.0,9.0,44.17833333333333,9.47555551399761,40.0,65.05,115.80166666666658,59.35864382822806,40.0,240.0,0.03909654515394209,0.03494635205814985,0.03,0.1846468307367266
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.05_add0.010,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18,9.474836000764304,40.0,65.05,103.37866666666659,56.47229670123791,40.0,240.0,0.028908561473173205,0.07271807795182161,0.01,0.33353765809382824
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.05_add0.020,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18333333333333,9.48244597185744,40.0,65.15,109.41716666666662,61.69301144799943,40.0,240.0,0.0389085614731732,0.07271807795182161,0.02,0.34353765809382825
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.10_add0.010,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18,9.474836000764304,40.0,65.05,103.37866666666659,56.47229670123791,40.0,240.0,0.028908561473173205,0.07271807795182161,0.01,0.33353765809382824
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.10_add0.020,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18333333333333,9.48244597185744,40.0,65.15,109.41716666666662,61.69301144799943,40.0,240.0,0.0389085614731732,0.07271807795182161,0.02,0.34353765809382825
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.20_add0.010,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18,9.474836000764304,40.0,65.05,103.37866666666659,56.47229670123791,40.0,240.0,0.028908561473173205,0.07271807795182161,0.01,0.33353765809382824
NPConformal_SpecificityControlled_MarginFamily,conformal_alpha0.20_add0.020,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18333333333333,9.48244597185744,40.0,65.15,109.41716666666662,61.69301144799943,40.0,240.0,0.0389085614731732,0.07271807795182161,0.02,0.34353765809382825
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.05_add0.010,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18,9.474836000764304,40.0,65.05,103.37866666666659,56.47229670123791,40.0,240.0,0.028908561473173205,0.07271807795182161,0.01,0.33353765809382824
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.05_add0.020,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18333333333333,9.48244597185744,40.0,65.15,109.41716666666662,61.69301144799943,40.0,240.0,0.0389085614731732,0.07271807795182161,0.02,0.34353765809382825
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.10_add0.010,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18,9.474836000764304,40.0,65.05,103.37866666666659,56.47229670123791,40.0,240.0,0.028908561473173205,0.07271807795182161,0.01,0.33353765809382824
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.10_add0.020,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18333333333333,9.48244597185744,40.0,65.15,109.41716666666662,61.69301144799943,40.0,240.0,0.0389085614731732,0.07271807795182161,0.02,0.34353765809382825
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.20_add0.010,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18,9.474836000764304,40.0,65.05,103.37866666666659,56.47229670123791,40.0,240.0,0.028908561473173205,0.07271807795182161,0.01,0.33353765809382824
NPConformal_SpecificityControlled_MarginFamily,max_alpha0.20_add0.020,30,0.9265470085470086,0.08475658827037161,0.56,1.0,0.9716676077545643,0.03645354463674484,0.9,1.0,0.9347197539302801,0.11624258347894408,0.42105263157894735,1.0,0.9473519663909723,0.07611751061224842,0.5925925925925926,1.0,0.8966666666666667,0.1337207016644762,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6,0.7701320979389588,0.0,2.0,1.3,2.2151515866242963,0.0,11.0,44.18333333333333,9.48244597185744,40.0,65.15,109.41716666666662,61.69301144799943,40.0,240.0,0.0389085614731732,0.07271807795182161,0.02,0.34353765809382825
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.05_add0.010,30,0.931880341880342,0.07291429128480338,0.6,1.0,0.9686373047242612,0.03777182093815628,0.9,1.0,0.9434916837548415,0.0906512570992762,0.5263157894736842,1.0,0.9532139593362986,0.05954709720071669,0.6666666666666666,1.0,0.8911111111111112,0.1327381351231222,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6333333333333333,0.7648904962570575,0.0,2.0,1.1333333333333333,1.7366899418212192,0.0,9.0,44.18,9.474836000764304,40.0,65.05,104.29499999999992,56.21816746789492,40.0,240.0,0.024002553313557645,0.053831888098821105,0.01,0.24909224441527741
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.10_add0.010,30,0.931880341880342,0.07291429128480338,0.6,1.0,0.9686373047242612,0.03777182093815628,0.9,1.0,0.9434916837548415,0.0906512570992762,0.5263157894736842,1.0,0.9532139593362986,0.05954709720071669,0.6666666666666666,1.0,0.8911111111111112,0.1327381351231222,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6333333333333333,0.7648904962570575,0.0,2.0,1.1333333333333333,1.7366899418212192,0.0,9.0,44.18,9.474836000764304,40.0,65.05,104.29499999999992,56.21816746789492,40.0,240.0,0.024002553313557645,0.053831888098821105,0.01,0.24909224441527741
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.20_add0.010,30,0.931880341880342,0.07291429128480338,0.6,1.0,0.9686373047242612,0.03777182093815628,0.9,1.0,0.9434916837548415,0.0906512570992762,0.5263157894736842,1.0,0.9532139593362986,0.05954709720071669,0.6666666666666666,1.0,0.8911111111111112,0.1327381351231222,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6333333333333333,0.7648904962570575,0.0,2.0,1.1333333333333333,1.7366899418212192,0.0,9.0,44.18,9.474836000764304,40.0,65.05,104.29499999999992,56.21816746789492,40.0,240.0,0.024002553313557645,0.053831888098821105,0.01,0.24909224441527741
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.05_add0.020,30,0.9292136752136753,0.07626312068027033,0.6,1.0,0.9686373047242612,0.03777182093815628,0.9,1.0,0.939982911825017,0.09655574762662474,0.5263157894736842,1.0,0.9510205971429364,0.06218390412417008,0.6666666666666666,1.0,0.8911111111111112,0.1327381351231222,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6333333333333333,0.7648904962570575,0.0,2.0,1.2,1.8457780342511767,0.0,9.0,44.18,9.474836000764304,40.0,65.05,109.91683333333327,61.46464762552443,40.0,240.0,0.03400255331355764,0.05383188809882109,0.02,0.2590922444152774
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.10_add0.020,30,0.9292136752136753,0.07626312068027033,0.6,1.0,0.9686373047242612,0.03777182093815628,0.9,1.0,0.939982911825017,0.09655574762662474,0.5263157894736842,1.0,0.9510205971429364,0.06218390412417008,0.6666666666666666,1.0,0.8911111111111112,0.1327381351231222,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6333333333333333,0.7648904962570575,0.0,2.0,1.2,1.8457780342511767,0.0,9.0,44.18,9.474836000764304,40.0,65.05,109.91683333333327,61.46464762552443,40.0,240.0,0.03400255331355764,0.05383188809882109,0.02,0.2590922444152774
NPConformal_SpecificityControlled_MarginFamily,q95_alpha0.20_add0.020,30,0.9292136752136753,0.07626312068027033,0.6,1.0,0.9686373047242612,0.03777182093815628,0.9,1.0,0.939982911825017,0.09655574762662474,0.5263157894736842,1.0,0.9510205971429364,0.06218390412417008,0.6666666666666666,1.0,0.8911111111111112,0.1327381351231222,0.6,1.0,0.08333333333333333,0.15628591541249595,0.0,0.5,0.6333333333333333,0.7648904962570575,0.0,2.0,1.2,1.8457780342511767,0.0,9.0,44.18,9.474836000764304,40.0,65.05,109.91683333333327,61.46464762552443,40.0,240.0,0.03400255331355764,0.05383188809882109,0.02,0.2590922444152774
