tn,fp,fn,tp,accuracy,specificity,recall,score,threshold,vetoed
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.51,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.515,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.52,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.525,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.53,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.535,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.54,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.545,0
149,24,21,588,0.9424552429667519,0.861271676300578,0.9655172413793104,base_alarm_score,0.55,0
149,24,22,587,0.9411764705882353,0.861271676300578,0.9638752052545156,base_alarm_score,0.5511328357200267,1
150,23,24,585,0.9398976982097187,0.8670520231213873,0.9605911330049262,base_alarm_score,0.555,4
151,22,25,584,0.9398976982097187,0.8728323699421965,0.9589490968801314,base_alarm_score,0.56,6
152,21,25,584,0.9411764705882353,0.8786127167630058,0.9589490968801314,base_alarm_score,0.5610867866543614,7
152,21,25,584,0.9411764705882353,0.8786127167630058,0.9589490968801314,base_alarm_score,0.5650000000000001,7
152,21,28,581,0.9373401534526854,0.8786127167630058,0.9540229885057471,base_alarm_score,0.5700000000000001,10
152,21,30,579,0.9347826086956522,0.8786127167630058,0.9507389162561576,base_alarm_score,0.5750000000000001,12
152,21,31,578,0.9335038363171355,0.8786127167630058,0.9490968801313628,base_alarm_score,0.5761115190228285,13
153,20,36,573,0.928388746803069,0.884393063583815,0.9408866995073891,base_alarm_score,0.5798681845847269,19
153,20,36,573,0.928388746803069,0.884393063583815,0.9408866995073891,base_alarm_score,0.58,19
154,19,37,572,0.928388746803069,0.8901734104046243,0.9392446633825944,base_alarm_score,0.585,21
154,19,41,568,0.9232736572890026,0.8901734104046243,0.9326765188834154,base_alarm_score,0.59,25
154,19,41,568,0.9232736572890026,0.8901734104046243,0.9326765188834154,base_alarm_score,0.5900520896603941,25
154,19,45,564,0.9181585677749361,0.8901734104046243,0.9261083743842364,base_alarm_score,0.595,29
155,18,46,563,0.9181585677749361,0.8959537572254336,0.9244663382594417,base_alarm_score,0.6,31
155,18,46,563,0.9181585677749361,0.8959537572254336,0.9244663382594417,base_alarm_score,0.600552957659004,31
156,17,51,558,0.9130434782608695,0.9017341040462428,0.916256157635468,base_alarm_score,0.605,37
156,17,51,558,0.9130434782608695,0.9017341040462428,0.916256157635468,base_alarm_score,0.6064142136125945,37
157,16,52,557,0.9130434782608695,0.9075144508670521,0.9146141215106732,base_alarm_score,0.61,39
157,16,54,555,0.9104859335038363,0.9075144508670521,0.9113300492610837,base_alarm_score,0.615,41
157,16,56,553,0.907928388746803,0.9075144508670521,0.9080459770114943,base_alarm_score,0.6175616250617517,43
157,16,58,551,0.9053708439897699,0.9075144508670521,0.9047619047619048,base_alarm_score,0.62,45
157,16,58,551,0.9053708439897699,0.9075144508670521,0.9047619047619048,base_alarm_score,0.625,45
157,16,62,547,0.9002557544757033,0.9075144508670521,0.8981937602627258,base_alarm_score,0.63,49
157,16,62,547,0.9002557544757033,0.9075144508670521,0.8981937602627258,base_alarm_score,0.632468436567096,49
157,16,65,544,0.8964194373401535,0.9075144508670521,0.8932676518883416,base_alarm_score,0.635,52
157,16,66,543,0.8951406649616368,0.9075144508670521,0.8916256157635468,base_alarm_score,0.64,53
158,15,67,542,0.8951406649616368,0.9132947976878613,0.8899835796387521,base_alarm_score,0.6424774729703533,55
158,15,70,539,0.8913043478260869,0.9132947976878613,0.8850574712643678,base_alarm_score,0.645,58
158,15,70,539,0.8913043478260869,0.9132947976878613,0.8850574712643678,base_alarm_score,0.65,58
158,15,74,535,0.8861892583120204,0.9132947976878613,0.8784893267651889,base_alarm_score,0.6538280735779219,62
158,15,74,535,0.8861892583120204,0.9132947976878613,0.8784893267651889,base_alarm_score,0.655,62
158,15,77,532,0.8823529411764706,0.9132947976878613,0.8735632183908046,base_alarm_score,0.66,65
158,15,80,529,0.8785166240409207,0.9132947976878613,0.8686371100164204,base_alarm_score,0.6626263986723078,68
158,15,81,528,0.8772378516624041,0.9132947976878613,0.8669950738916257,base_alarm_score,0.665,69
158,15,84,525,0.8734015345268542,0.9132947976878613,0.8620689655172413,base_alarm_score,0.67,72
158,15,86,523,0.870843989769821,0.9132947976878613,0.8587848932676518,base_alarm_score,0.6727399298145839,74
159,14,88,521,0.8695652173913043,0.9190751445086706,0.8555008210180624,base_alarm_score,0.675,77
159,14,91,518,0.8657289002557544,0.9190751445086706,0.8505747126436781,base_alarm_score,0.6786207736127869,80
159,14,91,518,0.8657289002557544,0.9190751445086706,0.8505747126436781,base_alarm_score,0.68,80
159,14,95,514,0.860613810741688,0.9190751445086706,0.8440065681444991,base_alarm_score,0.685,84
159,14,97,512,0.8580562659846548,0.9190751445086706,0.8407224958949097,base_alarm_score,0.6878213301830802,86
160,13,98,511,0.8580562659846548,0.9248554913294798,0.8390804597701149,base_alarm_score,0.6900000000000001,88
160,13,101,508,0.8542199488491049,0.9248554913294798,0.8341543513957307,base_alarm_score,0.6950000000000001,91
160,13,102,507,0.8529411764705882,0.9248554913294798,0.8325123152709359,base_alarm_score,0.6979685695173024,92
160,13,105,504,0.8491048593350383,0.9248554913294798,0.8275862068965517,base_alarm_score,0.7000000000000001,95
161,12,107,502,0.8478260869565217,0.930635838150289,0.8243021346469622,base_alarm_score,0.7012596417966276,98
161,12,111,498,0.8427109974424553,0.930635838150289,0.8177339901477833,base_alarm_score,0.705,102
161,12,113,496,0.840153452685422,0.930635838150289,0.8144499178981938,base_alarm_score,0.7083924269405183,104
161,12,115,494,0.8375959079283888,0.930635838150289,0.8111658456486043,base_alarm_score,0.71,106
161,12,119,490,0.8324808184143222,0.930635838150289,0.8045977011494253,base_alarm_score,0.7146274900194515,110
161,12,120,489,0.8312020460358056,0.930635838150289,0.8029556650246306,base_alarm_score,0.715,111
161,12,126,483,0.8235294117647058,0.930635838150289,0.7931034482758621,base_alarm_score,0.7194032015346762,117
161,12,127,482,0.8222506393861893,0.930635838150289,0.7914614121510674,base_alarm_score,0.72,118
162,11,128,481,0.8222506393861893,0.9364161849710982,0.7898193760262726,base_alarm_score,0.725,120
162,11,131,478,0.8184143222506394,0.9364161849710982,0.7848932676518884,base_alarm_score,0.7286609207626317,123
162,11,131,478,0.8184143222506394,0.9364161849710982,0.7848932676518884,base_alarm_score,0.73,123
162,11,133,476,0.8158567774936062,0.9364161849710982,0.7816091954022989,base_alarm_score,0.735,125
162,11,137,472,0.8107416879795396,0.9364161849710982,0.7750410509031199,base_alarm_score,0.7387573570712184,129
162,11,138,471,0.809462915601023,0.9364161849710982,0.7733990147783252,base_alarm_score,0.74,130
162,11,140,469,0.8069053708439897,0.9364161849710982,0.7701149425287356,base_alarm_score,0.745,132
162,11,143,466,0.80306905370844,0.9364161849710982,0.7651888341543513,base_alarm_score,0.7497389734084238,135
162,11,143,466,0.80306905370844,0.9364161849710982,0.7651888341543513,base_alarm_score,0.75,135
162,11,146,463,0.7992327365728901,0.9364161849710982,0.7602627257799671,base_alarm_score,0.755,138
162,11,149,460,0.7953964194373402,0.9364161849710982,0.7553366174055829,base_alarm_score,0.7569332542174559,141
163,10,153,456,0.7915601023017903,0.9421965317919075,0.7487684729064039,base_alarm_score,0.76,146
163,10,154,455,0.7902813299232737,0.9421965317919075,0.7471264367816092,base_alarm_score,0.7608954742821207,147
163,10,159,450,0.7838874680306905,0.9421965317919075,0.7389162561576355,base_alarm_score,0.765,152
163,10,160,449,0.782608695652174,0.9421965317919075,0.7372742200328407,base_alarm_score,0.7681813285516668,153
163,10,163,446,0.7787723785166241,0.9421965317919075,0.7323481116584565,base_alarm_score,0.77,156
164,9,165,444,0.7774936061381074,0.9479768786127167,0.729064039408867,base_alarm_score,0.772569033357657,159
165,8,166,443,0.7774936061381074,0.953757225433526,0.7274220032840722,base_alarm_score,0.775,161
166,7,169,440,0.7749360613810742,0.9595375722543352,0.722495894909688,base_alarm_score,0.7784447580202611,165
167,6,173,436,0.7710997442455243,0.9653179190751445,0.715927750410509,base_alarm_score,0.78,170
167,6,175,434,0.768542199488491,0.9653179190751445,0.7126436781609196,base_alarm_score,0.7811665745124465,172
167,6,176,433,0.7672634271099744,0.9653179190751445,0.7110016420361248,base_alarm_score,0.785,173
167,6,181,428,0.7608695652173914,0.9653179190751445,0.7027914614121511,base_alarm_score,0.7886323355943018,178
167,6,182,427,0.7595907928388747,0.9653179190751445,0.7011494252873564,base_alarm_score,0.79,179
167,6,184,425,0.7570332480818415,0.9653179190751445,0.6978653530377669,base_alarm_score,0.795,181
167,6,187,422,0.7531969309462916,0.9653179190751445,0.6929392446633826,base_alarm_score,0.7984348489450083,184
167,6,187,422,0.7531969309462916,0.9653179190751445,0.6929392446633826,base_alarm_score,0.8,184
167,6,190,419,0.7493606138107417,0.9653179190751445,0.6880131362889984,base_alarm_score,0.805,187
167,6,193,416,0.7455242966751918,0.9653179190751445,0.6830870279146142,base_alarm_score,0.8093656834229782,190
167,6,193,416,0.7455242966751918,0.9653179190751445,0.6830870279146142,base_alarm_score,0.81,190
168,5,197,412,0.7416879795396419,0.9710982658959537,0.6765188834154351,base_alarm_score,0.8150000000000001,195
168,5,198,411,0.7404092071611253,0.9710982658959537,0.6748768472906403,base_alarm_score,0.8177479090050817,196
168,5,201,408,0.7365728900255755,0.9710982658959537,0.6699507389162561,base_alarm_score,0.8200000000000001,199
168,5,204,405,0.7327365728900256,0.9710982658959537,0.6650246305418719,base_alarm_score,0.8221090162427924,202
168,5,207,402,0.7289002557544757,0.9710982658959537,0.6600985221674877,base_alarm_score,0.8250000000000001,205
168,5,210,399,0.7250639386189258,0.9710982658959537,0.6551724137931034,base_alarm_score,0.8300000000000001,208
168,5,210,399,0.7250639386189258,0.9710982658959537,0.6551724137931034,base_alarm_score,0.8320072394522467,208
168,5,216,393,0.717391304347826,0.9710982658959537,0.645320197044335,base_alarm_score,0.835,214
168,5,216,393,0.717391304347826,0.9710982658959537,0.645320197044335,base_alarm_score,0.8353140386286111,214
168,5,220,389,0.7122762148337596,0.9710982658959537,0.638752052545156,base_alarm_score,0.84,218
168,5,222,387,0.7097186700767263,0.9710982658959537,0.6354679802955665,base_alarm_score,0.8417205507145076,220
169,4,225,384,0.7071611253196931,0.976878612716763,0.6305418719211823,base_alarm_score,0.845,224
169,4,227,382,0.7046035805626598,0.976878612716763,0.6272577996715928,base_alarm_score,0.85,226
169,4,228,381,0.7033248081841432,0.976878612716763,0.625615763546798,base_alarm_score,0.8507106031084181,227
170,3,230,379,0.7020460358056266,0.9826589595375722,0.6223316912972086,base_alarm_score,0.855,230
170,3,233,376,0.6982097186700768,0.9826589595375722,0.6174055829228243,base_alarm_score,0.8580988058946493,233
170,3,234,375,0.69693094629156,0.9826589595375722,0.6157635467980296,base_alarm_score,0.86,234
170,3,237,372,0.6930946291560103,0.9826589595375722,0.6108374384236454,base_alarm_score,0.865,237
170,3,239,370,0.690537084398977,0.9826589595375722,0.6075533661740559,base_alarm_score,0.8660853802246029,239
170,3,241,368,0.6879795396419437,0.9826589595375722,0.6042692939244664,base_alarm_score,0.87,241
170,3,245,364,0.6828644501278772,0.9826589595375722,0.5977011494252874,base_alarm_score,0.8741649074195282,245
170,3,245,364,0.6828644501278772,0.9826589595375722,0.5977011494252874,base_alarm_score,0.875,245
171,2,249,360,0.6790281329923273,0.9884393063583815,0.5911330049261084,base_alarm_score,0.88,250
171,2,250,359,0.6777493606138107,0.9884393063583815,0.5894909688013136,base_alarm_score,0.8803147294898496,251
171,2,256,353,0.670076726342711,0.9884393063583815,0.5796387520525451,base_alarm_score,0.8837491493893463,257
171,2,258,351,0.6675191815856778,0.9884393063583815,0.5763546798029556,base_alarm_score,0.885,259
171,2,261,348,0.6636828644501279,0.9884393063583815,0.5714285714285714,base_alarm_score,0.89,262
171,2,262,347,0.6624040920716112,0.9884393063583815,0.5697865353037767,base_alarm_score,0.8917586093273425,263
171,2,266,343,0.6572890025575447,0.9884393063583815,0.5632183908045977,base_alarm_score,0.895,267
171,2,268,341,0.6547314578005116,0.9884393063583815,0.5599343185550082,base_alarm_score,0.8980560916124142,269
171,2,272,337,0.649616368286445,0.9884393063583815,0.5533661740558292,base_alarm_score,0.9,273
171,2,274,335,0.6470588235294118,0.9884393063583815,0.5500821018062397,base_alarm_score,0.9011520343761111,275
172,1,280,329,0.6406649616368286,0.9942196531791907,0.5402298850574713,base_alarm_score,0.9034926837994524,282
172,1,280,329,0.6406649616368286,0.9942196531791907,0.5402298850574713,base_alarm_score,0.905,282
172,1,286,323,0.6329923273657289,0.9942196531791907,0.5303776683087028,base_alarm_score,0.9088724779297345,288
172,1,287,322,0.6317135549872123,0.9942196531791907,0.5287356321839081,base_alarm_score,0.91,289
172,1,292,317,0.6253196930946292,0.9942196531791907,0.5205254515599343,base_alarm_score,0.9118923517818242,294
172,1,296,313,0.6202046035805626,0.9942196531791907,0.5139573070607554,base_alarm_score,0.915,298
172,1,298,311,0.6176470588235294,0.9942196531791907,0.5106732348111659,base_alarm_score,0.9152771890759485,300
172,1,301,308,0.6138107416879796,0.9942196531791907,0.5057471264367817,base_alarm_score,0.92,303
172,1,304,305,0.6099744245524297,0.9942196531791907,0.5008210180623974,base_alarm_score,0.9215443238272447,306
172,1,309,300,0.6035805626598465,0.9942196531791907,0.49261083743842365,base_alarm_score,0.925,311
172,1,310,299,0.6023017902813299,0.9942196531791907,0.4909688013136289,base_alarm_score,0.9259940824092058,312
172,1,316,293,0.5946291560102301,0.9942196531791907,0.48111658456486045,base_alarm_score,0.9283054195671552,318
172,1,319,290,0.5907928388746803,0.9942196531791907,0.47619047619047616,base_alarm_score,0.93,321
172,1,322,287,0.5869565217391305,0.9942196531791907,0.47126436781609193,base_alarm_score,0.9325113236885587,324
172,1,326,283,0.5818414322250639,0.9942196531791907,0.46469622331691296,base_alarm_score,0.935,328
173,0,327,282,0.5818414322250639,1.0,0.4630541871921182,base_alarm_score,0.9375131635976686,330
173,0,332,277,0.5754475703324808,1.0,0.4548440065681445,base_alarm_score,0.9400000000000001,335
173,0,334,275,0.5728900255754475,1.0,0.451559934318555,base_alarm_score,0.9424197957027064,337
173,0,335,274,0.571611253196931,1.0,0.44991789819376027,base_alarm_score,0.9450000000000001,338
173,0,337,272,0.5690537084398977,1.0,0.4466338259441708,base_alarm_score,0.9500000000000001,340
173,0,340,269,0.5652173913043478,1.0,0.44170771756978655,base_alarm_score,0.9525157733194459,343
173,0,345,264,0.5588235294117647,1.0,0.43349753694581283,base_alarm_score,0.9550000000000001,348
173,0,346,263,0.5575447570332481,1.0,0.4318555008210181,base_alarm_score,0.9559568925312781,349
173,0,348,261,0.5549872122762148,1.0,0.42857142857142855,base_alarm_score,0.96,351
173,0,352,257,0.5498721227621484,1.0,0.4220032840722496,base_alarm_score,0.965,355
173,0,352,257,0.5498721227621484,1.0,0.4220032840722496,base_alarm_score,0.965189095389788,355
173,0,357,252,0.5434782608695652,1.0,0.41379310344827586,base_alarm_score,0.97,360
173,0,358,251,0.5421994884910486,1.0,0.4121510673234811,base_alarm_score,0.9730851239035873,361
173,0,361,248,0.5383631713554987,1.0,0.4072249589490969,base_alarm_score,0.975,364
173,0,364,245,0.5345268542199488,1.0,0.40229885057471265,base_alarm_score,0.9763792074801921,367
173,0,370,239,0.5268542199488491,1.0,0.3924466338259442,base_alarm_score,0.9787795150297399,373
173,0,373,236,0.5230179028132992,1.0,0.38752052545155996,base_alarm_score,0.98,376
173,0,376,233,0.5191815856777494,1.0,0.3825944170771757,base_alarm_score,0.9812596030786234,379
173,0,383,226,0.510230179028133,1.0,0.37110016420361247,base_alarm_score,0.9831931760374718,386
173,0,384,225,0.5089514066496164,1.0,0.3694581280788177,base_alarm_score,0.985,387
173,0,389,220,0.5025575447570333,1.0,0.361247947454844,base_alarm_score,0.9864402682756072,392
173,0,395,214,0.4948849104859335,1.0,0.35139573070607555,base_alarm_score,0.9890115919009633,398
173,0,397,212,0.49232736572890023,1.0,0.34811165845648606,base_alarm_score,0.99,400
173,0,401,208,0.48721227621483376,1.0,0.3415435139573071,base_alarm_score,0.9907629911398487,404
173,0,407,202,0.479539641943734,1.0,0.33169129720853857,base_alarm_score,0.9920763016426082,410
173,0,414,195,0.47058823529411764,1.0,0.32019704433497537,base_alarm_score,0.9932150846972838,417
173,0,419,190,0.4641943734015345,1.0,0.31198686371100165,base_alarm_score,0.9940108235651239,422
173,0,425,184,0.45652173913043476,1.0,0.3021346469622332,base_alarm_score,0.995,428
173,0,425,184,0.45652173913043476,1.0,0.3021346469622332,base_alarm_score,0.9951551600128284,428
173,0,431,178,0.44884910485933505,1.0,0.2922824302134647,base_alarm_score,0.9962463020086024,434
173,0,437,172,0.4411764705882353,1.0,0.2824302134646962,base_alarm_score,0.9969847256301985,440
173,0,446,163,0.4296675191815857,1.0,0.2676518883415435,base_alarm_score,0.9975297892983652,449
173,0,450,159,0.42455242966751916,1.0,0.26108374384236455,base_alarm_score,0.9976946184100258,453
173,0,460,149,0.4117647058823529,1.0,0.24466338259441708,base_alarm_score,0.9981792452830188,463
173,0,464,145,0.40664961636828645,1.0,0.23809523809523808,base_alarm_score,0.9984047411918224,467
173,0,468,141,0.40153452685422,1.0,0.2315270935960591,base_alarm_score,0.9985770830514379,471
173,0,476,133,0.391304347826087,1.0,0.21839080459770116,base_alarm_score,0.998582907231556,479
173,0,480,129,0.38618925831202044,1.0,0.21182266009852216,base_alarm_score,0.9986647170037529,483
173,0,488,121,0.37595907928388744,1.0,0.1986863711001642,base_alarm_score,0.9986846543001688,491
173,0,495,114,0.3670076726342711,1.0,0.18719211822660098,base_alarm_score,0.9988695652173912,498
173,0,499,110,0.3618925831202046,1.0,0.180623973727422,base_alarm_score,0.9989549679410674,502
173,0,505,104,0.35421994884910485,1.0,0.17077175697865354,base_alarm_score,0.9990403476028364,508
173,0,511,98,0.34654731457800514,1.0,0.16091954022988506,base_alarm_score,0.9991585848893042,514
173,0,517,92,0.3388746803069054,1.0,0.1510673234811166,base_alarm_score,0.9991886107730168,520
173,0,526,83,0.3273657289002558,1.0,0.13628899835796388,base_alarm_score,0.9992776946107784,529
173,0,532,77,0.319693094629156,1.0,0.12643678160919541,base_alarm_score,0.9993056549749464,535
173,0,535,74,0.31585677749360613,1.0,0.12151067323481117,base_alarm_score,0.9993958862467595,538
173,0,543,66,0.30562659846547313,1.0,0.10837438423645321,base_alarm_score,0.9994654788418708,546
173,0,547,62,0.30051150895140666,1.0,0.10180623973727422,base_alarm_score,0.9995274412079143,550
173,0,554,55,0.2915601023017903,1.0,0.090311986863711,base_alarm_score,0.9995664692150014,557
173,0,563,46,0.28005115089514065,1.0,0.0755336617405583,base_alarm_score,0.999769469660774,566
173,0,609,0,0.22122762148337596,1.0,0.0,base_alarm_score,1.0,612
